"Index","Ensembl.ID","Gene.name"
11279,"ENSG00000236627","AL590302.2"
11281,"ENSG00000238387","snoU13"
11282,"ENSG00000262818","AC055872.1"
11283,"ENSG00000187051","RPS19BP1"
11284,"ENSG00000228815","MARK2P13"
11285,"ENSG00000121905","HPCA"
11286,"ENSG00000221206","RNU6ATAC15P"
11287,"ENSG00000231718","AC099673.1"
11288,"ENSG00000218510","LINC00339"
11289,"ENSG00000166405","RIC3"
11290,"ENSG00000237345","AC245047.6"
11291,"ENSG00000260413","AC025279.2"
11292,"ENSG00000275465","AL449403.2"
11293,"ENSG00000134815","DHX34"
11294,"ENSG00000257074","RPL29P33"
11295,"ENSG00000218187","AL356432.1"
11296,"ENSG00000133710","SPINK5"
11297,"ENSG00000114554","PLXNA1"
11298,"ENSG00000236817","AL606804.1"
11299,"ENSG00000231274","SBK3"
11300,"ENSG00000225520","TTTY16"
11301,"ENSG00000252620","RNU6ATAC24P"
11302,"ENSG00000039123","SKIV2L2"
11303,"ENSG00000168619","ADAM18"
11304,"ENSG00000252743","RNU6-850P"
11306,"ENSG00000244723","ASLP1"
11307,"ENSG00000196419","XRCC6"
11308,"ENSG00000278143","NF1P7"
11309,"ENSG00000164463","CREBRF"
11310,"ENSG00000166123","GPT2"
11311,"ENSG00000255342","AP000926.4"
11312,"ENSG00000239264","TXNDC5"
11313,"ENSG00000255005","AP003128.1"
11314,"ENSG00000223220","Y_RNA"
11315,"ENSG00000214942","AC008448.1"
11316,"ENSG00000164465","DCBLD1"
11317,"ENSG00000219433","BTBD10P2"
11318,"ENSG00000207581","MIR199B"
11319,"ENSG00000255229","AC069287.3"
11320,"ENSG00000235701","PCBP2P1"
11321,"ENSG00000233480","LINC01683"
11322,"ENSG00000111843","TMEM14C"
11323,"ENSG00000255542","AC090625.2"
11324,"ENSG00000171931","FBXW10"
11325,"ENSG00000232646","AL731563.1"
11326,"ENSG00000249840","GAPDHP76"
11327,"ENSG00000224763","FDPSP8"
11328,"ENSG00000279720","CR392039.4"
11329,"ENSG00000035862","TIMP2"
11330,"ENSG00000101966","XIAP"
11331,"ENSG00000114209","PDCD10"
11332,"ENSG00000203747","FCGR3A"
11333,"ENSG00000213293","AC012618.1"
11334,"ENSG00000274652","AL157817.1"
11335,"ENSG00000261809","CYP3A54P"
11336,"ENSG00000279049","AL353898.2"
11338,"ENSG00000149418","ST14"
11339,"ENSG00000233033","CASK-AS1"
11340,"ENSG00000256915","AC090023.2"
11341,"ENSG00000127743","IL17B"
11342,"ENSG00000231993","EP300-AS1"
11343,"ENSG00000176798","OR51L1"
11345,"ENSG00000228564","LINC01005"
11346,"ENSG00000102908","NFAT5"
11347,"ENSG00000234741","GAS5"
11348,"ENSG00000266324","MIR4663"
11349,"ENSG00000230192","AC073387.1"
11352,"ENSG00000188508","KRTDAP"
11353,"ENSG00000223012","RN7SKP264"
11354,"ENSG00000228084","AC118553.1"
11355,"ENSG00000233010","RPEP4"
11356,"ENSG00000277130","AC073569.3"
11358,"ENSG00000260409","AC012414.5"
11359,"ENSG00000142675","CNKSR1"
11360,"ENSG00000275562","AC104763.3"
11361,"ENSG00000197763","TXNRD3"
11362,"ENSG00000228863","AL121985.1"
11363,"ENSG00000181781","ODF3L2"
11364,"ENSG00000277053","GTF2IP1"
11365,"ENSG00000163145","C1QTNF7"
11366,"ENSG00000168476","REEP4"
11367,"ENSG00000261667","LY6L"
11368,"ENSG00000206337","HCP5"
11369,"ENSG00000123810","B9D2"
11370,"ENSG00000276531","AC091769.1"
11371,"ENSG00000125414","MYH2"
11373,"ENSG00000228439","TSTD3"
11374,"ENSG00000267309","AC092295.2"
11375,"ENSG00000230986","DDX3P2"
11376,"ENSG00000257379","AC023509.1"
11377,"ENSG00000231509","AL162253.1"
11378,"ENSG00000207595","MIR181A2"
11380,"ENSG00000255235","AP005435.4"
11381,"ENSG00000251548","AC106760.2"
11382,"ENSG00000228105","LINC01757"
11383,"ENSG00000198133","TMEM229B"
11384,"ENSG00000230638","AL445933.1"
11385,"ENSG00000237419","AL954642.1"
11386,"ENSG00000267582","AC020916.2"
11387,"ENSG00000228330","AL355355.1"
11388,"ENSG00000242943","NKAIN1P1"
11389,"ENSG00000145428","RNF175"
11390,"ENSG00000171858","RPS21"
11391,"ENSG00000251248","AC139720.2"
11392,"ENSG00000182771","GRID1"
11393,"ENSG00000259686","HNRNPA1P71"
11394,"ENSG00000280424","BX537318.2"
11395,"ENSG00000275072","SNORD50B"
11396,"ENSG00000131653","TRAF7"
11397,"ENSG00000234689","LINC00444"
11398,"ENSG00000236519","LINC01424"
11399,"ENSG00000200283","Y_RNA"
11400,"ENSG00000231417","IRX1P1"
11401,"ENSG00000223566","TNRC18P2"
11402,"ENSG00000252561","RNU1-125P"
11404,"ENSG00000145979","TBC1D7"
11406,"ENSG00000237413","MGC27382"
11407,"ENSG00000256762","STH"
11408,"ENSG00000261156","LINC01989"
11409,"ENSG00000214268","RPS3AP33"
11410,"ENSG00000250150","AC079349.1"
11411,"ENSG00000213236","YWHAZP2"
11412,"ENSG00000177943","MAMDC4"
11413,"ENSG00000260951","AC003985.2"
11414,"ENSG00000221333","MIR548K"
11415,"ENSG00000273514","FOXD4L6"
11416,"ENSG00000207501","RNVU1-14"
11417,"ENSG00000119185","ITGB1BP1"
11418,"ENSG00000273319","AC058791.1"
11419,"ENSG00000247134","AC090204.1"
11420,"ENSG00000206697","RNY1P8"
11421,"ENSG00000134748","PRPF38A"
11422,"ENSG00000249781","LINC02112"
11423,"ENSG00000254864","AC107884.2"
11424,"ENSG00000281808","SNORA17"
11425,"ENSG00000223617","LINC00370"
11426,"ENSG00000230956","AL024493.1"
11427,"ENSG00000264598","AC003687.1"
11428,"ENSG00000170075","GPR37L1"
11429,"ENSG00000272729","AC009336.1"
11430,"ENSG00000236295","AC007557.3"
11431,"ENSG00000238176","AL390061.1"
11432,"ENSG00000156873","PHKG2"
11433,"ENSG00000266525","MIR4650-1"
11434,"ENSG00000108984","MAP2K6"
11435,"ENSG00000166664","CHRFAM7A"
11436,"ENSG00000213693","SEC14L1P1"
11437,"ENSG00000221858","OR2A12"
11438,"ENSG00000267530","LINC01836"
11439,"ENSG00000217231","AL109755.1"
11440,"ENSG00000167191","GPRC5B"
11441,"ENSG00000255227","AC090124.2"
11442,"ENSG00000139926","FRMD6"
11443,"ENSG00000208004","MIR323B"
11444,"ENSG00000233090","AC015922.2"
11445,"ENSG00000112379","ARFGEF3"
11446,"ENSG00000235160","LINC02248"
11448,"ENSG00000279958","AC019278.1"
11449,"ENSG00000179841","AKAP5"
11450,"ENSG00000236505","AL356379.1"
11451,"ENSG00000181333","HEPHL1"
11452,"ENSG00000206881","RNU6-190P"
11453,"ENSG00000228074","UBBP5"
11454,"ENSG00000159363","ATP13A2"
11455,"ENSG00000207286","Y_RNA"
11456,"ENSG00000222832","RNA5SP120"
11457,"ENSG00000223786","AL357507.1"
11458,"ENSG00000146360","GPR6"
11459,"ENSG00000148925","BTBD10"
11460,"ENSG00000206941","SNORD15A"
11461,"ENSG00000185168","LINC00482"
11462,"ENSG00000178338","ZNF354B"
11463,"ENSG00000232747","IGKV1D-35"
11464,"ENSG00000278224","PRICKLE4"
11465,"ENSG00000224888","AC138028.2"
11466,"ENSG00000272094","AC091614.1"
11467,"ENSG00000206854","RNY3P5"
11468,"ENSG00000185947","ZNF267"
11469,"ENSG00000249104","USP17L17"
11470,"ENSG00000240131","AL049829.1"
11471,"ENSG00000226686","LINC01535"
11472,"ENSG00000165916","PSMC3"
11473,"ENSG00000125388","GRK4"
11474,"ENSG00000135338","LCA5"
11475,"ENSG00000226466","RPA2P2"
11476,"ENSG00000258090","AC093014.1"
11477,"ENSG00000249635","AC109361.1"
11478,"ENSG00000224500","AL731575.1"
11479,"ENSG00000280024","AC048347.1"
11480,"ENSG00000229792","LINC00399"
11481,"ENSG00000204851","PNMA8B"
11482,"ENSG00000225330","AF064860.1"
11483,"ENSG00000255642","PABPC1P4"
11484,"ENSG00000272780","AC233702.10"
11485,"ENSG00000130701","RBBP8NL"
11487,"ENSG00000131370","SH3BP5"
11488,"ENSG00000270094","AL670729.2"
11489,"ENSG00000255122","AC068587.4"
11490,"ENSG00000247570","SDCBPP2"
11491,"ENSG00000244551","RPL34P29"
11492,"ENSG00000143147","GPR161"
11493,"ENSG00000259229","AC026826.2"
11494,"ENSG00000111254","AKAP3"
11496,"ENSG00000252489","RNU6-197P"
11497,"ENSG00000238685","ACA64"
11499,"ENSG00000260575","AC133485.3"
11500,"ENSG00000152749","GPR180"
11501,"ENSG00000229671","LINC01150"
11502,"ENSG00000234469","CLDN34"
11503,"ENSG00000278713","AC120114.3"
11504,"ENSG00000258053","AC025575.2"
11505,"ENSG00000101335","MYL9"
11507,"ENSG00000256843","AC023157.2"
11508,"ENSG00000213943","KRT18P17"
11509,"ENSG00000261233","ABCD1P3"
11510,"ENSG00000271792","AC008667.4"
11511,"ENSG00000279623","AL359697.1"
11512,"ENSG00000243195","TUBBP11"
11513,"ENSG00000144824","PHLDB2"
11514,"ENSG00000208033","MIR609"
11515,"ENSG00000171428","NAT1"
11516,"ENSG00000280161","AC022413.1"
11517,"ENSG00000175866","BAIAP2"
11518,"ENSG00000267707","AC015961.2"
11519,"ENSG00000223542","AL024497.1"
11521,"ENSG00000169896","ITGAM"
11523,"ENSG00000255885","AC124891.1"
11524,"ENSG00000156232","WHAMM"
11525,"ENSG00000257142","AL512310.1"
11526,"ENSG00000257607","AC073957.2"
11527,"ENSG00000264553","MIR4257"
11529,"ENSG00000244510","AC008267.5"
11530,"ENSG00000263731","AC145207.5"
11531,"ENSG00000224683","RPL36AP29"
11532,"ENSG00000249975","OR5H3P"
11533,"ENSG00000254187","AC008708.2"
11534,"ENSG00000230027","AC092813.2"
11535,"ENSG00000152348","ATG10"
11536,"ENSG00000273818","RN7SL673P"
11537,"ENSG00000271797","AC008494.3"
11538,"ENSG00000149716","ORAOV1"
11539,"ENSG00000205695","AL390205.1"
11540,"ENSG00000135269","TES"
11541,"ENSG00000213708","SLC16A14P1"
11543,"ENSG00000229842","MTATP6P13"
11544,"ENSG00000241347","RN7SL466P"
11545,"ENSG00000151233","GXYLT1"
11546,"ENSG00000258285","TESC-AS1"
11547,"ENSG00000166787","SAA3P"
11548,"ENSG00000213689","TREX1"
11549,"ENSG00000168917","SLC35G2"
11550,"ENSG00000169218","RSPO1"
11551,"ENSG00000257649","METTL7AP1"
11552,"ENSG00000270606","PPIAP52"
11553,"ENSG00000278299","TBC1D3C"
11554,"ENSG00000224074","LINC00691"
11555,"ENSG00000127314","RAP1B"
11556,"ENSG00000254197","AC011676.3"
11557,"ENSG00000214195","HMGN2P31"
11558,"ENSG00000211658","IGLV3-27"
11559,"ENSG00000260823","AC026461.3"
11560,"ENSG00000151790","TDO2"
11561,"ENSG00000206969","RNU6-1316P"
11562,"ENSG00000279633","AL137918.1"
11563,"ENSG00000278549","MIR6736"
11564,"ENSG00000137673","MMP7"
11565,"ENSG00000211491","MIR320D1"
11566,"ENSG00000278934","AC117489.1"
11567,"ENSG00000221031","CoTC_ribozyme"
11568,"ENSG00000199568","RNU5A-1"
11569,"ENSG00000213366","GSTM2"
11570,"ENSG00000278447","MIR6781"
11571,"ENSG00000165325","DEUP1"
11572,"ENSG00000172775","FAM192A"
11574,"ENSG00000272474","SNORD113-5"
11575,"ENSG00000111845","PAK1IP1"
11576,"ENSG00000228021","AL158835.1"
11577,"ENSG00000255055","MTND1P35"
11578,"ENSG00000207629","MIR526A1"
11579,"ENSG00000263863","AC007948.1"
11580,"ENSG00000211970","IGHV4-61"
11581,"ENSG00000264037","MIR4472-2"
11582,"ENSG00000224294","PINCR"
11583,"ENSG00000234030","TMEM97P1"
11584,"ENSG00000152591","DSPP"
11586,"ENSG00000207635","MIR499A"
11587,"ENSG00000214254","AC136896.1"
11588,"ENSG00000252840","SNORA44"
11589,"ENSG00000069493","CLEC2D"
11590,"ENSG00000232687","RPL12P9"
11591,"ENSG00000173137","ADCK5"
11592,"ENSG00000274918","AC116447.1"
11593,"ENSG00000226508","LINC01918"
11594,"ENSG00000224886","AL132656.1"
11595,"ENSG00000234020","CHIAP3"
11596,"ENSG00000200156","RNU5B-1"
11597,"ENSG00000234288","OR1AA1P"
11598,"ENSG00000226221","RPL26P19"
11599,"ENSG00000236301","MRGPRG-AS1"
11600,"ENSG00000213860","RPL21P75"
11601,"ENSG00000268823","AC011467.3"
11602,"ENSG00000281332","LINC00997"
11603,"ENSG00000118526","TCF21"
11604,"ENSG00000232492","NPM1P13"
11605,"ENSG00000184164","CRELD2"
11606,"ENSG00000259972","AC009120.2"
11607,"ENSG00000256690","AP001160.1"
11608,"ENSG00000259183","MED28P6"
11609,"ENSG00000266712","MIR3149"
11610,"ENSG00000255293","WIZP1"
11611,"ENSG00000224141","MIR548XHG"
11612,"ENSG00000234986","AL731661.2"
11614,"ENSG00000264235","AP005329.1"
11615,"ENSG00000266048","AC091178.2"
11616,"ENSG00000227871","USP9YP12"
11617,"ENSG00000225775","AL137220.1"
11618,"ENSG00000222870","RNU6-1328P"
11619,"ENSG00000259904","ACTG1P15"
11620,"ENSG00000100078","PLA2G3"
11621,"ENSG00000188906","LRRK2"
11622,"ENSG00000197786","OR5B17"
11623,"ENSG00000266728","AC015688.5"
11624,"ENSG00000163624","CDS1"
11626,"ENSG00000253265","IGKV2-14"
11627,"ENSG00000207341","RNA5SP64"
11628,"ENSG00000201390","RNU6-1141P"
11629,"ENSG00000013297","CLDN11"
11630,"ENSG00000206582","Y_RNA"
11631,"ENSG00000229961","AL357143.1"
11632,"ENSG00000240520","UOX"
11633,"ENSG00000198908","BHLHB9"
11635,"ENSG00000265639","AC090415.1"
11636,"ENSG00000085978","ATG16L1"
11637,"ENSG00000141030","COPS3"
11638,"ENSG00000073146","MOV10L1"
11639,"ENSG00000250309","AC008453.1"
11640,"ENSG00000237772","AC092620.1"
11641,"ENSG00000257771","LINC02395"
11642,"ENSG00000265237","MIR3142"
11643,"ENSG00000255132","AC090138.1"
11644,"ENSG00000254682","AP002387.1"
11645,"ENSG00000265561","MIR1268B"
11647,"ENSG00000224054","AL022163.1"
11648,"ENSG00000279266","AC068860.1"
11649,"ENSG00000251788","RNU5A-7P"
11650,"ENSG00000226229","RPLP0P1"
11651,"ENSG00000207012","RNU6-72P"
11654,"ENSG00000257588","AC025154.2"
11655,"ENSG00000196353","CPNE4"
11656,"ENSG00000266580","MIR4254"
11657,"ENSG00000161888","SPC24"
11658,"ENSG00000251609","SETP12"
11659,"ENSG00000226658","RPL23AP30"
11660,"ENSG00000159217","IGF2BP1"
11661,"ENSG00000200711","RNA5SP28"
11662,"ENSG00000259843","AC007610.1"
11663,"ENSG00000126756","UXT"
11664,"ENSG00000225681","AC005730.1"
11665,"ENSG00000250315","AC110760.3"
11666,"ENSG00000157654","PALM2-AKAP2"
11667,"ENSG00000111275","ALDH2"
11668,"ENSG00000245479","LINC01585"
11669,"ENSG00000232699","BDH2P1"
11670,"ENSG00000023228","NDUFS1"
11671,"ENSG00000173040","EVC2"
11673,"ENSG00000150656","CNDP1"
11674,"ENSG00000236514","AL135791.1"
11675,"ENSG00000253230","LINC00599"
11676,"ENSG00000260509","AL590787.1"
11677,"ENSG00000197756","RPL37A"
11678,"ENSG00000224435","NF1P6"
11679,"ENSG00000184162","NR2C2AP"
11680,"ENSG00000188668","OR7E90P"
11681,"ENSG00000177418","AC006001.1"
11683,"ENSG00000257415","AC084364.1"
11684,"ENSG00000231193","AL157884.2"
11685,"ENSG00000232522","ZNF886P"
11686,"ENSG00000264029","AC061975.3"
11687,"ENSG00000169239","CA5B"
11688,"ENSG00000256480","AC018653.2"
11689,"ENSG00000266179","AC025627.3"
11690,"ENSG00000135775","COG2"
11691,"ENSG00000279392","AL158801.5"
11692,"ENSG00000145700","ANKRD31"
11693,"ENSG00000164123","C4orf45"
11694,"ENSG00000201386","RNU6-1163P"
11695,"ENSG00000267709","AC024592.2"
11696,"ENSG00000256875","AC079031.2"
11697,"ENSG00000272137","AL451064.1"
11698,"ENSG00000271166","AL671309.1"
11699,"ENSG00000243486","AC068985.1"
11700,"ENSG00000140367","UBE2Q2"
11701,"ENSG00000272070","AC005618.1"
11702,"ENSG00000232855","AF165147.1"
11703,"ENSG00000255163","HSPE1P18"
11704,"ENSG00000279586","AP000711.1"
11705,"ENSG00000230201","ATP6V0CP1"
11706,"ENSG00000228368","AC106873.1"
11708,"ENSG00000265743","AC138207.5"
11709,"ENSG00000080511","RDH8"
11710,"ENSG00000236083","OR13E1P"
11711,"ENSG00000188001","TPRG1"
11713,"ENSG00000199667","Y_RNA"
11714,"ENSG00000201207","Y_RNA"
11715,"ENSG00000138468","SENP7"
11716,"ENSG00000240457","RN7SL472P"
11717,"ENSG00000258608","DNAJC19P9"
11718,"ENSG00000235706","DICER1-AS1"
11719,"ENSG00000277762","RN7SL261P"
11720,"ENSG00000232849","LINC00363"
11721,"ENSG00000268326","AC008739.1"
11722,"ENSG00000256994","LINC02378"
11723,"ENSG00000228798","AP000473.1"
11724,"ENSG00000100296","THOC5"
11725,"ENSG00000226784","PGAM4"
11727,"ENSG00000202471","RNU4-20P"
11728,"ENSG00000265096","C1QTNF1-AS1"
11729,"ENSG00000234115","AL138878.2"
11730,"ENSG00000100580","TMED8"
11731,"ENSG00000104218","CSPP1"
11732,"ENSG00000238886","SNORD121A"
11733,"ENSG00000270926","AC008013.3"
11734,"ENSG00000230088","KRT16P5"
11735,"ENSG00000267890","AC010624.2"
11737,"ENSG00000239665","AL157392.3"
11738,"ENSG00000198028","ZNF560"
11739,"ENSG00000235081","AC245052.3"
11740,"ENSG00000278237","NCRUPAR_2"
11742,"ENSG00000180042","AC087498.1"
11743,"ENSG00000175658","DRD5P2"
11744,"ENSG00000227659","CLYBL-AS2"
11745,"ENSG00000179104","TMTC2"
11747,"ENSG00000231652","AL590428.1"
11748,"ENSG00000177084","POLE"
11749,"ENSG00000172965","MIR4435-2HG"
11750,"ENSG00000144182","LIPT1"
11751,"ENSG00000276828","AC012488.1"
11753,"ENSG00000277938","AL035252.3"
11754,"ENSG00000232599","AL008707.1"
11755,"ENSG00000263072","ZNF213-AS1"
11756,"ENSG00000238490","Y_RNA"
11757,"ENSG00000266599","AC079336.4"
11758,"ENSG00000162520","SYNC"
11759,"ENSG00000104723","TUSC3"
11760,"ENSG00000253387","IGHVIII-5-1"
11761,"ENSG00000243642","RN7SL526P"
11762,"ENSG00000261528","AC002400.1"
11763,"ENSG00000236986","AL157938.2"
11764,"ENSG00000232024","LSM12P1"
11765,"ENSG00000278497","RN7SL759P"
11766,"ENSG00000237659","RNASEH2CP1"
11767,"ENSG00000123609","NMI"
11768,"ENSG00000227051","C14orf132"
11769,"ENSG00000231160","KLF3-AS1"
11770,"ENSG00000239590","OR1J4"
11771,"ENSG00000280649","AC245100.8"
11772,"ENSG00000184029","DSCR4"
11773,"ENSG00000067704","IARS2"
11774,"ENSG00000200579","Y_RNA"
11775,"ENSG00000253397","AC069113.2"
11776,"ENSG00000198929","NOS1AP"
11777,"ENSG00000099308","MAST3"
11778,"ENSG00000280665","AL513210.1"
11779,"ENSG00000267581","AC011477.4"
11780,"ENSG00000134245","WNT2B"
11781,"ENSG00000231563","AL670729.1"
11782,"ENSG00000232471","AC119751.1"
11783,"ENSG00000167014","TERB2"
11784,"ENSG00000244372","RN7SL423P"
11785,"ENSG00000131584","ACAP3"
11786,"ENSG00000174327","SLC16A13"
11787,"ENSG00000278487","AC106800.4"
11788,"ENSG00000164346","NSA2"
11789,"ENSG00000099956","SMARCB1"
11790,"ENSG00000013306","SLC25A39"
11791,"ENSG00000197372","ZNF675"
11792,"ENSG00000238723","Y_RNA"
11793,"ENSG00000270782","AC072026.1"
11794,"ENSG00000269427","AC024075.3"
11795,"ENSG00000220785","MTMR9LP"
11797,"ENSG00000249446","TRAJ60"
11798,"ENSG00000277954","AC092376.2"
11800,"ENSG00000275143","SCARNA16"
11801,"ENSG00000269437","NXF2B"
11802,"ENSG00000249495","AC117525.1"
11803,"ENSG00000237955","AC245884.4"
11804,"ENSG00000182921","CCDC75P1"
11805,"ENSG00000268089","GABRQ"
11806,"ENSG00000206733","RNU6-641P"
11807,"ENSG00000199489","SNORD115-25"
11808,"ENSG00000221937","TAS2R40"
11809,"ENSG00000237729","AC002075.2"
11810,"ENSG00000115234","SNX17"
11811,"ENSG00000078142","PIK3C3"
11812,"ENSG00000170891","CYTL1"
11813,"ENSG00000259327","AC023906.3"
11814,"ENSG00000164411","GJB7"
11815,"ENSG00000273640","WBP1LP8"
11816,"ENSG00000100227","POLDIP3"
11817,"ENSG00000017427","IGF1"
11818,"ENSG00000160767","FAM189B"
11819,"ENSG00000276651","AC007950.2"
11820,"ENSG00000177600","RPLP2"
11821,"ENSG00000252138","SNORA40"
11822,"ENSG00000237735","AF130359.1"
11823,"ENSG00000197308","GATA3-AS1"
11824,"ENSG00000181227","DLSTP1"
11825,"ENSG00000259337","IGHV1OR15-2"
11827,"ENSG00000170890","PLA2G1B"
11828,"ENSG00000261671","AL158211.1"
11829,"ENSG00000213514","AL731556.1"
11830,"ENSG00000172037","LAMB2"
11831,"ENSG00000201910","RNU1-140P"
11832,"ENSG00000278936","AC244517.4"
11833,"ENSG00000248955","AC113367.2"
11834,"ENSG00000135336","ORC3"
11835,"ENSG00000219087","MTND4LP19"
11836,"ENSG00000238509","RNU6-104P"
11837,"ENSG00000233921","RPS15AP40"
11838,"ENSG00000275315","AC141273.3"
11839,"ENSG00000163888","CAMK2N2"
11840,"ENSG00000252548","RNU7-149P"
11841,"ENSG00000231221","LINC01593"
11842,"ENSG00000272389","AC008536.2"
11843,"ENSG00000135114","OASL"
11844,"ENSG00000143556","S100A7"
11845,"ENSG00000271947","AC017076.1"
11846,"ENSG00000255431","OR5B19P"
11847,"ENSG00000103642","LACTB"
11849,"ENSG00000078246","TULP3"
11850,"ENSG00000242483","RN7SL293P"
11851,"ENSG00000099954","CECR2"
11852,"ENSG00000185926","OR4C46"
11853,"ENSG00000250289","VWA8P1"
11854,"ENSG00000206768","Y_RNA"
11856,"ENSG00000239213","NCK1-AS1"
11857,"ENSG00000261741","FRG2KP"
11858,"ENSG00000201329","U3"
11859,"ENSG00000230294","LINC02370"
11860,"ENSG00000226685","CT47A12"
11861,"ENSG00000140006","WDR89"
11862,"ENSG00000242578","AC073288.2"
11863,"ENSG00000279979","AC012629.4"
11864,"ENSG00000277426","AC006441.5"
11865,"ENSG00000268864","AC011487.2"
11866,"ENSG00000251279","SMIM15-AS1"
11867,"ENSG00000228452","AC098484.1"
11868,"ENSG00000271886","MIR98"
11869,"ENSG00000235278","ZNF652P1"
11870,"ENSG00000252782","RNU6-341P"
11871,"ENSG00000158863","FAM160B2"
11872,"ENSG00000236409","NRADDP"
11873,"ENSG00000234652","AGPAT5P1"
11874,"ENSG00000263427","AC129492.2"
11875,"ENSG00000278617","MIR8074"
11876,"ENSG00000272491","AL109659.2"
11877,"ENSG00000134160","TRPM1"
11878,"ENSG00000258260","AC073896.5"
11879,"ENSG00000255058","PDCL2P2"
11880,"ENSG00000280336","AC244517.12"
11881,"ENSG00000119397","CNTRL"
11882,"ENSG00000186732","MPPED1"
11883,"ENSG00000253895","IGHVII-44-2"
11884,"ENSG00000250442","EIF3KP3"
11885,"ENSG00000226532","AL022718.1"
11886,"ENSG00000170545","SMAGP"
11887,"ENSG00000204228","HSD17B8"
11888,"ENSG00000035141","FAM136A"
11889,"ENSG00000270614","AC011451.2"
11890,"ENSG00000250215","CIR1P2"
11891,"ENSG00000126264","HCST"
11892,"ENSG00000248554","AC114956.2"
11893,"ENSG00000272485","AL392183.1"
11894,"ENSG00000106025","TSPAN12"
11895,"ENSG00000249649","MRPS33P2"
11896,"ENSG00000137818","RPLP1"
11899,"ENSG00000164399","IL3"
11900,"ENSG00000254300","LINC01111"
11901,"ENSG00000157933","SKI"
11902,"ENSG00000151806","GUF1"
11903,"ENSG00000200871","RNU6-810P"
11904,"ENSG00000170412","GPRC5C"
11905,"ENSG00000266969","AP002449.1"
11906,"ENSG00000242296","DEFB109A"
11908,"ENSG00000232179","MTATP6P29"
11909,"ENSG00000274885","AC087241.4"
11910,"ENSG00000222582","RNU2-66P"
11911,"ENSG00000213468","FIRRE"
11912,"ENSG00000117906","RCN2"
11913,"ENSG00000168679","SLC16A4"
11914,"ENSG00000274594","AL391669.1"
11915,"ENSG00000068024","HDAC4"
11916,"ENSG00000171469","ZNF561"
11917,"ENSG00000228382","ITPKB-IT1"
11918,"ENSG00000264755","MIR3131"
11919,"ENSG00000264187","AC055811.2"
11920,"ENSG00000201451","Y_RNA"
11921,"ENSG00000183734","ASCL2"
11922,"ENSG00000232843","SNX18P2"
11923,"ENSG00000228203","RNF144A-AS1"
11925,"ENSG00000002919","SNX11"
11927,"ENSG00000152382","TADA1"
11928,"ENSG00000265163","CDRT8"
11929,"ENSG00000184677","ZBTB40"
11930,"ENSG00000179029","TMEM107"
11932,"ENSG00000227294","AC016994.1"
11933,"ENSG00000236608","EIF4A1P6"
11934,"ENSG00000227777","AL031736.1"
11935,"ENSG00000005812","FBXL3"
11937,"ENSG00000219507","FTH1P8"
11938,"ENSG00000280075","AC018692.3"
11939,"ENSG00000264395","MIR3193"
11941,"ENSG00000229569","AL356753.1"
11942,"ENSG00000197296","FITM2"
11943,"ENSG00000228213","NLGN1-AS1"
11944,"ENSG00000224691","AL133553.1"
11945,"ENSG00000172296","SPTLC3"
11946,"ENSG00000223358","EHHADH-AS1"
11948,"ENSG00000264475","AP005062.1"
11949,"ENSG00000184602","SNN"
11950,"ENSG00000253704","AC023632.2"
11951,"ENSG00000271923","RNU6-86P"
11952,"ENSG00000168065","SLC22A11"
11953,"ENSG00000263218","AC127496.6"
11954,"ENSG00000250290","NCAPGP1"
